story,interleaved-step1,interleaved-step2,interleaved_rep-step1,interleaved_rep-step2,blocked-step1,blocked-step2,blocked_rep-step1,blocked_rep-step2,explicit_interleaved-step1,explicit_interleaved-step2,inserted_early-step1,inserted_early-step2,inserted_early_rep-step1,inserted_early_rep-step2,inserted_middle-step1,inserted_middle-step2,inserted_middle_rep-step1,inserted_middle_rep-step2,inserted_late-step1,inserted_late-step2,inserted_late_rep-step1,inserted_late_rep-step2
122,0.5882352941176471,0.5217391304347826,0.7368421052631579,0.5555555555555556,0.8260869565217391,0.9545454545454546,0.8947368421052632,0.8333333333333334,0.5555555555555556,0.7142857142857143,1.0,0.9047619047619048,0.875,0.8571428571428571,0.875,0.875,0.5238095238095238,0.5882352941176471,0.5294117647058824,0.5882352941176471,0.8,0.75
123,0.5454545454545454,0.6,0.5,0.6666666666666666,0.8846153846153846,0.8461538461538461,0.75,0.7333333333333333,0.7916666666666666,0.7619047619047619,0.9473684210526315,0.8571428571428571,0.8666666666666667,0.9333333333333333,0.5,0.8333333333333334,0.5,0.5294117647058824,0.7,0.7894736842105263,0.6666666666666666,0.625
124,0.5263157894736842,0.7083333333333334,0.5555555555555556,0.4166666666666667,0.8666666666666667,0.96,0.9523809523809523,0.8181818181818182,0.5925925925925926,0.75,0.9166666666666666,1.0,1.0,1.0,0.7692307692307693,0.6666666666666666,0.6,0.6470588235294118,0.631578947368421,0.8333333333333334,0.7272727272727273,0.7142857142857143
125,0.7142857142857143,0.75,0.7,0.7,0.96,0.8461538461538461,1.0,1.0,0.68,0.625,0.8571428571428571,0.875,1.0,0.7692307692307693,0.6,0.625,0.6666666666666666,0.7058823529411765,0.7058823529411765,0.8823529411764706,0.75,0.7142857142857143
126,0.4090909090909091,0.6521739130434783,0.5555555555555556,0.7777777777777778,0.9285714285714286,0.9615384615384616,1.0,0.8,0.5217391304347826,0.7272727272727273,0.9375,0.8666666666666667,0.9285714285714286,0.9411764705882353,0.8125,0.6,0.6,0.6666666666666666,0.7777777777777778,0.7647058823529411,0.45454545454545453,0.625
127,0.45,0.7272727272727273,0.75,0.5263157894736842,0.92,0.9565217391304348,0.9411764705882353,0.9,0.6538461538461539,0.6086956521739131,0.875,0.9230769230769231,0.8666666666666667,0.875,0.5714285714285714,0.625,0.7368421052631579,0.6470588235294118,0.5882352941176471,0.8888888888888888,0.6666666666666666,0.6363636363636364
128,0.5,0.7391304347826086,0.6875,0.6875,1.0,1.0,1.0,0.9411764705882353,0.7083333333333334,0.7272727272727273,0.9375,0.8333333333333334,1.0,1.0,0.6666666666666666,0.7058823529411765,0.6111111111111112,0.8333333333333334,0.625,0.9,0.5714285714285714,0.6363636363636364
129,0.7,0.6086956521739131,0.6842105263157895,0.7058823529411765,0.88,0.8571428571428571,1.0,1.0,0.6521739130434783,0.68,0.9411764705882353,0.875,0.8823529411764706,1.0,0.7142857142857143,0.7692307692307693,0.6842105263157895,0.6666666666666666,0.7894736842105263,0.8,0.7,0.5
130,0.6363636363636364,0.6363636363636364,0.6190476190476191,0.625,0.9629629629629629,0.9545454545454546,0.9166666666666666,1.0,0.782608695652174,0.75,0.8666666666666667,0.8823529411764706,0.9375,0.8461538461538461,0.7333333333333333,0.8888888888888888,0.6842105263157895,0.5333333333333333,0.7,0.8,0.8,0.8333333333333334
131,0.6111111111111112,0.625,0.5882352941176471,0.75,0.96,0.9166666666666666,1.0,1.0,0.6,0.5789473684210527,0.9285714285714286,0.9375,1.0,0.8333333333333334,0.6,0.7142857142857143,0.5882352941176471,0.5,0.8095238095238095,0.7272727272727273,0.75,0.8333333333333334
132,0.48,0.7777777777777778,0.5789473684210527,0.8125,0.8888888888888888,0.84,1.0,1.0,0.6923076923076923,0.6818181818181818,0.9333333333333333,1.0,0.9444444444444444,0.9333333333333333,0.75,0.6875,0.6111111111111112,0.6111111111111112,0.8235294117647058,0.6666666666666666,0.5555555555555556,0.8333333333333334
133,0.4166666666666667,0.5238095238095238,0.45,0.6,0.9642857142857143,0.9629629629629629,1.0,0.9545454545454546,0.5652173913043478,0.6666666666666666,0.8333333333333334,0.7333333333333333,1.0,1.0,0.5625,0.8125,0.3333333333333333,0.6111111111111112,0.8888888888888888,0.8095238095238095,0.8181818181818182,0.6
134,0.8,0.5652173913043478,0.625,0.7647058823529411,0.9259259259259259,0.9642857142857143,1.0,0.9545454545454546,0.6785714285714286,0.6111111111111112,0.9411764705882353,0.9230769230769231,0.8823529411764706,1.0,0.7058823529411765,0.8666666666666667,0.7777777777777778,0.9375,0.8333333333333334,0.8333333333333334,0.42857142857142855,0.8888888888888888
135,0.56,0.6842105263157895,0.5217391304347826,0.7142857142857143,0.88,0.92,1.0,1.0,0.55,0.6333333333333333,0.9333333333333333,0.75,1.0,1.0,0.6,0.36363636363636365,0.6923076923076923,0.7777777777777778,0.8888888888888888,0.8823529411764706,0.3,0.9
136,0.6956521739130435,0.6923076923076923,0.6111111111111112,0.6111111111111112,0.8571428571428571,0.9473684210526315,0.8888888888888888,0.9411764705882353,0.7083333333333334,0.5789473684210527,0.8,0.8571428571428571,0.7333333333333333,0.875,0.8823529411764706,0.7142857142857143,0.5,0.75,0.8421052631578947,0.875,0.8571428571428571,0.6666666666666666
137,0.56,0.5,0.625,0.7222222222222222,0.9230769230769231,0.88,1.0,0.9047619047619048,0.7916666666666666,0.5833333333333334,0.875,0.7857142857142857,0.9473684210526315,1.0,0.6428571428571429,0.7058823529411765,0.6111111111111112,0.5555555555555556,0.75,0.8421052631578947,0.75,0.5454545454545454
138,0.6521739130434783,0.7391304347826086,0.7368421052631579,0.6842105263157895,0.9615384615384616,1.0,0.9565217391304348,0.9,0.6666666666666666,0.6956521739130435,0.9411764705882353,0.8823529411764706,0.8125,0.9444444444444444,0.6666666666666666,0.7272727272727273,0.6842105263157895,0.6363636363636364,0.75,0.8947368421052632,0.8333333333333334,0.8181818181818182
139,0.5416666666666666,0.8636363636363636,0.5,0.7,0.9230769230769231,1.0,1.0,0.95,0.6666666666666666,0.6,1.0,0.9473684210526315,1.0,0.9375,0.5625,0.75,0.75,0.6111111111111112,0.782608695652174,0.7894736842105263,0.5833333333333334,1.0
140,0.64,0.56,0.5789473684210527,0.5882352941176471,0.9090909090909091,1.0,0.9444444444444444,0.875,0.7142857142857143,0.7619047619047619,0.8823529411764706,0.8571428571428571,0.9375,0.8421052631578947,0.8,0.8461538461538461,0.5263157894736842,0.6842105263157895,0.8666666666666667,0.7222222222222222,0.6,1.0
141,0.5357142857142857,0.5217391304347826,0.6875,0.8947368421052632,0.8333333333333334,0.96,1.0,1.0,0.7777777777777778,0.76,0.8461538461538461,0.8333333333333334,1.0,1.0,0.6,0.8666666666666667,0.5625,0.7,0.8421052631578947,0.8636363636363636,0.5454545454545454,0.6666666666666666
142,0.6842105263157895,0.6153846153846154,0.7058823529411765,0.5714285714285714,0.9310344827586207,0.9,1.0,0.8823529411764706,0.6842105263157895,0.6923076923076923,1.0,0.875,0.875,0.9473684210526315,0.75,0.6666666666666666,0.5,0.5625,0.7058823529411765,0.8125,0.8888888888888888,0.8888888888888888
143,0.5882352941176471,0.5925925925925926,0.5,0.631578947368421,0.8846153846153846,1.0,0.9583333333333334,0.9444444444444444,0.6190476190476191,0.625,0.8461538461538461,0.6666666666666666,0.8666666666666667,0.7777777777777778,0.5882352941176471,0.7,0.5,0.375,0.9333333333333333,0.7777777777777778,0.7142857142857143,0.75
144,0.56,0.6666666666666666,0.6923076923076923,0.6666666666666666,0.9655172413793104,0.9090909090909091,0.9333333333333333,0.9047619047619048,0.76,0.65,0.7647058823529411,0.6923076923076923,1.0,0.8235294117647058,0.7142857142857143,0.6470588235294118,0.5294117647058824,0.8421052631578947,0.8888888888888888,0.8888888888888888,0.625,0.7272727272727273
145,0.7894736842105263,0.5909090909090909,0.5,0.5,1.0,0.8928571428571429,1.0,1.0,0.6818181818181818,0.782608695652174,0.7857142857142857,0.7333333333333333,1.0,0.9333333333333333,0.6666666666666666,0.7647058823529411,0.6,0.6111111111111112,0.875,0.9444444444444444,0.4444444444444444,0.7777777777777778
146,0.5769230769230769,0.7727272727272727,0.631578947368421,0.75,0.8888888888888888,1.0,0.8235294117647058,0.9090909090909091,0.7037037037037037,0.64,0.8333333333333334,0.8235294117647058,1.0,0.8333333333333334,0.8666666666666667,0.8125,0.5454545454545454,0.6111111111111112,0.9444444444444444,0.8571428571428571,0.6363636363636364,1.0
147,0.5454545454545454,0.6,0.47058823529411764,0.7647058823529411,0.9583333333333334,0.9310344827586207,0.9523809523809523,1.0,0.7727272727272727,0.7931034482758621,0.9375,0.6875,0.9444444444444444,0.8947368421052632,0.7333333333333333,0.8,0.45,0.5882352941176471,0.7777777777777778,0.95,0.7777777777777778,0.625
148,0.6363636363636364,0.7692307692307693,0.6111111111111112,0.7777777777777778,0.96,0.92,1.0,0.9473684210526315,0.625,0.76,0.9166666666666666,0.8571428571428571,1.0,1.0,0.75,0.625,0.6190476190476191,0.8333333333333334,0.7894736842105263,0.8181818181818182,0.6,0.7142857142857143
149,0.391304347826087,0.782608695652174,0.6,0.6111111111111112,0.92,0.9166666666666666,0.9,0.95,0.7307692307692307,0.6538461538461539,0.9230769230769231,0.8235294117647058,1.0,0.9375,0.7777777777777778,0.6666666666666666,0.65,0.75,0.75,1.0,0.6363636363636364,0.875
150,0.5416666666666666,0.7142857142857143,0.7058823529411765,0.8,0.8461538461538461,0.92,1.0,0.9444444444444444,0.6818181818181818,0.7,0.875,0.9166666666666666,0.85,0.9,0.6666666666666666,0.8666666666666667,0.6111111111111112,0.6666666666666666,0.8,0.7647058823529411,0.8571428571428571,1.0
151,0.5454545454545454,0.6428571428571429,0.42105263157894735,0.8,0.9545454545454546,0.9615384615384616,0.9444444444444444,0.9444444444444444,0.7692307692307693,0.6521739130434783,0.7857142857142857,0.9230769230769231,0.95,0.875,0.75,0.8571428571428571,0.5625,0.7368421052631579,0.8666666666666667,0.8125,0.8571428571428571,0.8888888888888888
152,0.6538461538461539,0.6521739130434783,0.5,0.7058823529411765,0.9565217391304348,1.0,0.9473684210526315,0.9047619047619048,0.5652173913043478,0.72,0.8666666666666667,0.7857142857142857,0.9375,1.0,0.6428571428571429,0.75,0.7142857142857143,0.631578947368421,0.7647058823529411,1.0,0.6666666666666666,0.7777777777777778
153,0.7692307692307693,0.5714285714285714,0.7058823529411765,0.6111111111111112,0.9615384615384616,0.9615384615384616,0.8947368421052632,0.9473684210526315,0.625,0.7142857142857143,0.9375,0.875,0.8947368421052632,0.9411764705882353,0.5714285714285714,0.8,0.4375,0.5333333333333333,0.8095238095238095,0.9375,1.0,0.875
154,0.7142857142857143,0.6190476190476191,0.5625,0.8947368421052632,0.9615384615384616,1.0,0.9523809523809523,1.0,0.5555555555555556,0.75,0.8235294117647058,1.0,1.0,1.0,0.6666666666666666,0.7333333333333333,0.5882352941176471,0.6666666666666666,0.7777777777777778,0.8235294117647058,0.6,0.7777777777777778
155,0.6521739130434783,0.6538461538461539,0.5294117647058824,0.6842105263157895,0.9642857142857143,0.96,1.0,1.0,0.5,0.6086956521739131,0.8421052631578947,0.5714285714285714,1.0,0.9333333333333333,0.75,0.6,0.5625,0.6470588235294118,0.9523809523809523,0.7619047619047619,0.8888888888888888,0.8
156,0.7083333333333334,0.72,0.5714285714285714,0.6842105263157895,0.9285714285714286,0.96,0.9444444444444444,1.0,0.6,0.6538461538461539,0.9285714285714286,0.8333333333333334,0.8888888888888888,0.8823529411764706,0.7368421052631579,0.8666666666666667,0.5555555555555556,0.6875,0.75,0.9,0.7272727272727273,0.8888888888888888
157,0.5,0.5652173913043478,0.4666666666666667,0.6666666666666666,0.96,0.9166666666666666,0.9444444444444444,0.9444444444444444,0.68,0.6956521739130435,0.8,0.9333333333333333,1.0,0.8947368421052632,0.875,0.5,0.6470588235294118,0.5789473684210527,0.7619047619047619,1.0,0.6363636363636364,0.8
158,0.5833333333333334,0.8,0.6111111111111112,0.8333333333333334,0.9583333333333334,0.8636363636363636,1.0,1.0,0.5882352941176471,0.8461538461538461,0.8666666666666667,0.8823529411764706,0.9444444444444444,0.8888888888888888,0.8888888888888888,0.7857142857142857,0.7142857142857143,0.7058823529411765,0.8,0.6470588235294118,0.7272727272727273,0.7
159,0.52,0.72,0.7368421052631579,0.5,0.8636363636363636,0.9166666666666666,1.0,0.8888888888888888,0.5555555555555556,0.72,0.7777777777777778,0.9230769230769231,0.9,1.0,0.5714285714285714,0.6666666666666666,0.7222222222222222,0.631578947368421,0.7894736842105263,0.75,0.4444444444444444,0.9
160,0.6666666666666666,0.6086956521739131,0.4090909090909091,0.8888888888888888,0.38095238095238093,0.64,0.7894736842105263,0.9545454545454546,0.6190476190476191,0.6,0.8,0.8888888888888888,0.9444444444444444,0.9444444444444444,0.8333333333333334,0.7333333333333333,0.5555555555555556,0.75,0.75,0.8181818181818182,0.4444444444444444,0.6363636363636364
161,0.6538461538461539,0.5652173913043478,0.4117647058823529,0.625,0.7307692307692307,1.0,0.6842105263157895,0.8636363636363636,0.7407407407407407,0.8095238095238095,0.8,0.75,0.8888888888888888,0.9230769230769231,0.6666666666666666,0.5833333333333334,0.6111111111111112,0.6470588235294118,0.8666666666666667,0.85,0.8571428571428571,0.5714285714285714
162,0.6538461538461539,0.65,0.6111111111111112,0.7,0.8076923076923077,1.0,0.7647058823529411,0.95,0.782608695652174,0.625,0.8823529411764706,0.9375,0.9375,0.9,0.7692307692307693,0.5714285714285714,0.7647058823529411,0.6666666666666666,0.8333333333333334,0.7058823529411765,1.0,0.625
163,0.5217391304347826,0.6470588235294118,0.5,0.7142857142857143,0.8846153846153846,1.0,0.7058823529411765,0.8181818181818182,0.6923076923076923,0.6,0.9375,0.9285714285714286,0.8421052631578947,0.9444444444444444,0.8461538461538461,0.6875,0.6470588235294118,0.5,0.7222222222222222,0.8095238095238095,0.9090909090909091,0.5
164,0.7727272727272727,0.7037037037037037,0.8823529411764706,0.6,0.9565217391304348,1.0,0.8333333333333334,1.0,0.6666666666666666,0.8076923076923077,0.9375,0.8888888888888888,1.0,0.9,0.625,0.6153846153846154,0.5555555555555556,0.7142857142857143,0.5789473684210527,0.8421052631578947,0.6,0.8888888888888888
165,0.5185185185185185,0.7083333333333334,0.631578947368421,0.6470588235294118,0.9090909090909091,0.9629629629629629,0.875,0.8947368421052632,0.6,0.7272727272727273,1.0,0.8571428571428571,0.8666666666666667,0.9166666666666666,0.7692307692307693,0.8333333333333334,0.65,0.6111111111111112,0.5625,0.7,0.7777777777777778,1.0
166,0.6086956521739131,0.7391304347826086,0.5625,0.631578947368421,0.9310344827586207,0.92,0.8333333333333334,0.9047619047619048,0.5789473684210527,0.7619047619047619,0.9444444444444444,0.75,1.0,0.8333333333333334,0.8571428571428571,0.7857142857142857,0.7222222222222222,0.85,0.8235294117647058,0.6842105263157895,0.4444444444444444,0.6666666666666666
167,0.72,0.6538461538461539,0.7777777777777778,0.8125,0.8888888888888888,0.9130434782608695,0.8333333333333334,0.9285714285714286,0.6086956521739131,0.6363636363636364,1.0,0.8823529411764706,0.8666666666666667,0.8125,0.6153846153846154,0.7333333333333333,0.6428571428571429,0.8181818181818182,0.8421052631578947,0.8235294117647058,0.6,0.7
168,0.7083333333333334,0.6666666666666666,0.5652173913043478,0.5263157894736842,0.9696969696969697,1.0,0.9473684210526315,0.8,0.6666666666666666,0.75,0.8823529411764706,0.8571428571428571,0.95,0.8235294117647058,0.6666666666666666,0.5833333333333334,0.7647058823529411,0.6,0.6,0.7777777777777778,0.6666666666666666,0.875
169,0.9,0.7142857142857143,0.5625,0.75,0.92,0.9565217391304348,1.0,0.8,0.5,0.6956521739130435,0.8571428571428571,1.0,1.0,1.0,0.7333333333333333,0.5,0.5555555555555556,0.7333333333333333,0.4117647058823529,0.7894736842105263,0.6,0.8888888888888888
170,0.6956521739130435,0.5625,0.6470588235294118,0.6818181818181818,0.9285714285714286,0.9642857142857143,0.9047619047619048,0.95,0.5555555555555556,0.6521739130434783,0.8666666666666667,1.0,0.95,1.0,0.7333333333333333,0.7333333333333333,0.6470588235294118,0.8947368421052632,0.6,0.8421052631578947,0.8571428571428571,1.0
171,0.56,0.5925925925925926,0.47058823529411764,0.65,0.9047619047619048,0.9047619047619048,0.95,0.8947368421052632,0.7391304347826086,0.7894736842105263,0.875,0.8888888888888888,0.9375,0.8235294117647058,0.8,0.6470588235294118,0.6470588235294118,0.9411764705882353,0.625,0.7,0.7272727272727273,0.8888888888888888
172,0.6818181818181818,0.6666666666666666,0.47368421052631576,0.5294117647058824,0.92,1.0,0.8888888888888888,0.8333333333333334,0.7307692307692307,0.7619047619047619,1.0,0.8666666666666667,0.8888888888888888,1.0,0.6666666666666666,0.7857142857142857,0.5714285714285714,0.8,0.75,0.7647058823529411,0.7272727272727273,0.875
173,0.6,0.6956521739130435,0.5625,0.6190476190476191,0.8620689655172413,0.9166666666666666,1.0,0.9545454545454546,0.6666666666666666,0.8260869565217391,0.7777777777777778,0.8333333333333334,0.7777777777777778,1.0,0.7692307692307693,0.75,0.7058823529411765,0.5,0.7142857142857143,0.8666666666666667,0.5714285714285714,0.7777777777777778
174,0.6153846153846154,0.7619047619047619,0.5,0.5882352941176471,0.9166666666666666,1.0,0.96,0.8571428571428571,0.45,0.5882352941176471,0.9375,1.0,1.0,0.95,0.75,0.6363636363636364,0.6666666666666666,0.6842105263157895,0.625,0.7333333333333333,0.6666666666666666,0.875
175,0.782608695652174,0.7,0.47058823529411764,0.8,0.9642857142857143,0.9285714285714286,0.9545454545454546,0.8823529411764706,0.65,0.6153846153846154,0.9411764705882353,1.0,0.8823529411764706,0.9444444444444444,0.631578947368421,0.6,0.3333333333333333,0.7222222222222222,0.6190476190476191,0.7222222222222222,0.8,0.8888888888888888
176,0.5,0.6363636363636364,0.4117647058823529,0.8333333333333334,0.9285714285714286,1.0,0.9523809523809523,0.9230769230769231,0.64,0.8846153846153846,0.8666666666666667,0.8125,0.8333333333333334,1.0,0.6470588235294118,0.6470588235294118,0.46153846153846156,0.5555555555555556,0.875,0.7777777777777778,0.7777777777777778,1.0
177,0.5,0.7272727272727273,0.5,0.5882352941176471,1.0,0.9,1.0,0.9523809523809523,0.6956521739130435,0.6842105263157895,1.0,1.0,1.0,0.8235294117647058,0.6875,0.7857142857142857,0.6875,0.75,0.7894736842105263,0.6666666666666666,0.6666666666666666,0.7777777777777778
178,0.65,0.6956521739130435,0.6111111111111112,0.6111111111111112,0.9090909090909091,0.8846153846153846,0.8333333333333334,0.9411764705882353,0.7083333333333334,0.5833333333333334,0.9166666666666666,0.7777777777777778,1.0,0.875,0.5625,0.5833333333333334,0.47058823529411764,0.75,0.6666666666666666,0.8421052631578947,0.5555555555555556,0.6666666666666666
179,0.5,0.6363636363636364,0.6470588235294118,0.7368421052631579,1.0,0.9230769230769231,1.0,0.9473684210526315,0.56,0.6,0.9473684210526315,0.8666666666666667,0.875,0.8125,0.5625,0.5333333333333333,0.6666666666666666,0.5333333333333333,0.6875,0.8421052631578947,1.0,0.8
180,0.6190476190476191,0.7894736842105263,0.631578947368421,0.6428571428571429,0.9166666666666666,0.9032258064516129,0.9,0.8888888888888888,0.6923076923076923,0.5652173913043478,0.8181818181818182,0.9230769230769231,0.9444444444444444,0.9230769230769231,0.75,0.75,0.5652173913043478,0.8,0.7647058823529411,0.7894736842105263,0.625,0.625
181,0.5384615384615384,0.6818181818181818,0.5555555555555556,0.85,0.9629629629629629,0.9333333333333333,0.8695652173913043,1.0,0.7083333333333334,0.7407407407407407,0.8888888888888888,1.0,0.7142857142857143,1.0,0.6875,0.75,0.5882352941176471,0.6875,0.7777777777777778,0.8888888888888888,0.2857142857142857,0.625
182,0.4782608695652174,0.6296296296296297,0.7894736842105263,0.7368421052631579,1.0,0.9655172413793104,0.8,0.8695652173913043,0.5909090909090909,0.6923076923076923,0.8571428571428571,0.8235294117647058,0.9375,0.85,0.6111111111111112,0.8,0.55,0.85,0.7777777777777778,0.8333333333333334,0.6666666666666666,0.7777777777777778
183,0.6,0.8,0.9473684210526315,0.6111111111111112,0.9310344827586207,0.8846153846153846,0.8888888888888888,0.9583333333333334,0.6,0.625,0.875,0.9333333333333333,0.9090909090909091,0.8333333333333334,0.6875,0.6666666666666666,0.5,0.75,0.47058823529411764,0.6842105263157895,0.875,0.75
184,0.7142857142857143,0.7083333333333334,0.47368421052631576,0.7647058823529411,0.88,0.92,0.8636363636363636,0.7333333333333333,0.6363636363636364,0.6538461538461539,0.8333333333333334,0.8947368421052632,0.9375,1.0,0.7333333333333333,0.7857142857142857,0.7058823529411765,0.75,0.75,0.75,0.8181818181818182,0.5714285714285714
185,0.64,0.7037037037037037,0.6,0.6923076923076923,0.9130434782608695,0.92,1.0,0.9523809523809523,0.3333333333333333,0.8181818181818182,1.0,1.0,0.9473684210526315,0.8235294117647058,0.4666666666666667,0.6923076923076923,0.6875,0.7222222222222222,0.8235294117647058,0.8421052631578947,0.45454545454545453,0.42857142857142855
186,0.65,0.75,0.5789473684210527,0.7727272727272727,0.96,0.96,0.95,0.9,0.7692307692307693,0.68,0.9285714285714286,0.875,0.9473684210526315,0.9411764705882353,0.6153846153846154,0.7857142857142857,0.5555555555555556,0.6666666666666666,0.8333333333333334,0.9444444444444444,0.9,0.8888888888888888
187,0.4583333333333333,0.6818181818181818,0.625,0.6666666666666666,0.9583333333333334,0.96,0.8888888888888888,0.85,0.7307692307692307,0.5714285714285714,0.7222222222222222,0.8,0.8125,0.7777777777777778,0.6666666666666666,0.625,0.5,0.631578947368421,0.8,0.8333333333333334,0.8,0.7272727272727273
188,0.52,0.6521739130434783,0.6153846153846154,0.6470588235294118,1.0,0.9642857142857143,0.8571428571428571,0.9411764705882353,0.5357142857142857,0.6153846153846154,0.8666666666666667,1.0,1.0,0.8823529411764706,0.6470588235294118,0.8125,0.6666666666666666,0.75,0.7142857142857143,0.9473684210526315,0.8,1.0
189,0.75,0.8,0.8125,0.7272727272727273,0.96,0.9629629629629629,0.8947368421052632,0.9333333333333333,0.6956521739130435,0.8125,0.8823529411764706,0.875,1.0,1.0,0.75,0.8235294117647058,0.6842105263157895,0.7647058823529411,0.8095238095238095,0.85,0.2222222222222222,0.8
190,0.8260869565217391,0.6190476190476191,0.65,0.8,0.8846153846153846,1.0,0.9090909090909091,0.9230769230769231,0.7083333333333334,0.782608695652174,1.0,0.8823529411764706,0.9411764705882353,0.85,0.625,0.7777777777777778,0.6818181818181818,0.8421052631578947,0.631578947368421,0.8235294117647058,0.6,0.75
191,0.6086956521739131,0.6086956521739131,0.625,0.7777777777777778,0.88,0.9310344827586207,1.0,0.8571428571428571,0.72,0.7083333333333334,0.8125,0.9333333333333333,0.9375,0.9333333333333333,0.8125,0.7857142857142857,0.5555555555555556,0.5555555555555556,0.7368421052631579,0.9,0.5,0.8333333333333334
192,0.44,0.6551724137931034,0.6470588235294118,0.7647058823529411,0.9615384615384616,0.96,0.8571428571428571,0.9,0.6842105263157895,0.8095238095238095,0.875,0.875,0.9444444444444444,0.8421052631578947,0.8461538461538461,0.6666666666666666,0.8,0.75,0.65,0.85,0.4166666666666667,0.7
193,0.6153846153846154,0.7142857142857143,0.6875,0.5882352941176471,0.8928571428571429,0.9130434782608695,0.9565217391304348,0.85,0.8076923076923077,0.6923076923076923,1.0,1.0,0.9444444444444444,0.8,0.8333333333333334,0.8181818181818182,0.6875,0.65,0.6111111111111112,0.7,0.6666666666666666,0.75
194,0.6666666666666666,0.7058823529411765,0.5263157894736842,0.6,0.9130434782608695,0.8928571428571429,0.9090909090909091,1.0,0.7272727272727273,0.8260869565217391,1.0,0.9375,1.0,0.9444444444444444,0.7333333333333333,0.6111111111111112,0.5625,0.7,0.7222222222222222,0.7619047619047619,0.8888888888888888,0.5833333333333334
195,0.4583333333333333,0.5,0.7,0.75,0.92,0.9230769230769231,0.8421052631578947,1.0,0.6666666666666666,0.7037037037037037,1.0,1.0,0.9375,0.9411764705882353,0.6666666666666666,0.4666666666666667,0.5263157894736842,0.5714285714285714,0.7647058823529411,0.6666666666666666,0.6666666666666666,0.7272727272727273
196,0.6363636363636364,0.7391304347826086,0.5789473684210527,0.5909090909090909,0.9583333333333334,1.0,0.9333333333333333,0.9,0.6923076923076923,0.7727272727272727,0.9333333333333333,0.875,0.9375,0.8888888888888888,0.9375,0.8125,0.5789473684210527,0.8571428571428571,0.6111111111111112,0.8333333333333334,0.5454545454545454,0.7
197,0.45454545454545453,0.7142857142857143,0.65,0.8888888888888888,1.0,0.9090909090909091,1.0,0.9,0.7666666666666667,0.7307692307692307,0.9444444444444444,0.9411764705882353,0.9444444444444444,0.7894736842105263,0.7692307692307693,0.75,0.7142857142857143,0.7222222222222222,0.8,0.8666666666666667,0.8333333333333334,0.8
198,0.6190476190476191,0.7391304347826086,0.5,0.8235294117647058,0.8888888888888888,0.9615384615384616,0.9047619047619048,0.8947368421052632,0.45,0.5789473684210527,0.9375,0.8461538461538461,0.9230769230769231,0.9230769230769231,0.9411764705882353,0.8421052631578947,0.6666666666666666,0.6470588235294118,0.65,0.7777777777777778,0.4444444444444444,0.7142857142857143
199,0.6,0.68,0.6666666666666666,0.631578947368421,0.9615384615384616,0.92,1.0,1.0,0.7,0.625,0.8333333333333334,0.9333333333333333,0.9545454545454546,0.8421052631578947,0.75,0.8571428571428571,0.6666666666666666,0.7058823529411765,0.7333333333333333,0.8421052631578947,0.6666666666666666,0.9
