,Unnamed: 0,concentration,stickiness_wi,stickiness_bt,sparsity,pvar,lrate,lratep,decay_rate,blocked,interleaved,early,middle,late
9,9,302.0,690,552.5,0.85,0.0,1.0,1.0,1.0,0.9221963827109028,0.5066486556229471,0.7769477775817039,0.5370063143169943,0.5088281143333744
10,10,302.0,700,552.5,0.85,0.0,1.0,1.0,1.0,0.9610829536748378,0.4907507548351389,0.7450757453409362,0.5411362550269779,0.498342138155832
0,0,290.0,600,520.0,0.95,0.0,1.0,1.0,1.0,0.8924854687027522,0.5069862091350815,0.6785053987909353,0.588910764543276,0.497550176297913
1,1,290.0,610,520.0,0.95,0.0,1.0,1.0,1.0,0.9536234132826792,0.5076268185664602,0.7292575246362736,0.5619488806695461,0.5078563417820335
2,2,290.0,620,520.0,0.95,0.0,1.0,1.0,1.0,0.9138869043837378,0.5029018009412803,0.7765155444922729,0.5435302067966402,0.5100848349233781
3,3,290.0,630,520.0,0.95,0.0,1.0,1.0,1.0,0.9644840254526036,0.5071026356007517,0.7709614426978461,0.567779077194378,0.5040096448348765
4,4,290.0,640,520.0,0.95,0.0,1.0,1.0,1.0,0.9089056716242254,0.5043161511040996,0.7621912458681737,0.5409132566945631,0.5097903768808216
5,5,290.0,650,520.0,0.95,0.0,1.0,1.0,1.0,0.9434732022370644,0.5140683201208893,0.7177862018166288,0.5577331974221035,0.5181698867043532
6,6,290.0,660,520.0,0.95,0.0,1.0,1.0,1.0,0.9582597792468752,0.4910653091903814,0.7770153143331207,0.5249859077765919,0.5121528569927332
7,7,290.0,670,520.0,0.95,0.0,1.0,1.0,1.0,0.9560707773846876,0.4982046580852004,0.7963834695684779,0.5514895093350773,0.5156453741099073
8,8,290.0,680,520.0,0.95,0.0,1.0,1.0,1.0,0.938442716111218,0.5059762238005167,0.7107601398949763,0.5819673541991698,0.4965327025773485
9,9,290.0,690,520.0,0.95,0.0,1.0,1.0,1.0,0.9531733118508504,0.5128936367538446,0.8136100905738436,0.542669022760762,0.5085052991945606
10,10,290.0,700,520.0,0.95,0.0,1.0,1.0,1.0,0.95479518484929,0.4967034518544625,0.7551132744738469,0.5721655164639493,0.5010104704285219
0,0,304.0,600,587.5,0.85,0.0,1.0,1.0,1.0,0.8191026320605996,0.5056095986618079,0.5414349823908349,0.5541467220762144,0.5089576416086244
1,1,304.0,610,587.5,0.85,0.0,1.0,1.0,1.0,0.830941484609447,0.505103344654348,0.5974649992118352,0.6223663300019266,0.5481346185117445
2,2,304.0,620,587.5,0.85,0.0,1.0,1.0,1.0,0.7840470312613406,0.4928678705081774,0.5888779690155914,0.5948709291518096,0.5097987751701751
3,3,304.0,630,587.5,0.85,0.0,1.0,1.0,1.0,0.8005909904487204,0.4962078568182401,0.6758406714504501,0.5695398634932441,0.5047306618696891
4,4,304.0,640,587.5,0.85,0.0,1.0,1.0,1.0,0.8172269562478787,0.4956764051257257,0.5642499300751217,0.5659197427458382,0.5085146877920178
5,5,304.0,650,587.5,0.85,0.0,1.0,1.0,1.0,0.7724847091381354,0.5031840344120289,0.6194474596322992,0.5460657608114493,0.5090780858270127
6,6,304.0,660,587.5,0.85,0.0,1.0,1.0,1.0,0.896888686567463,0.4989265795476919,0.7074680211499903,0.5494903061861713,0.5223629161802105
7,7,304.0,670,587.5,0.85,0.0,1.0,1.0,1.0,0.8965205400647303,0.5155936260920846,0.7686466023873096,0.5793965249253338,0.5067895924125786
8,8,304.0,680,587.5,0.85,0.0,1.0,1.0,1.0,0.901049808322193,0.4998701923123109,0.713323286939546,0.5595710399388331,0.5114337128778494
9,9,304.0,690,587.5,0.85,0.0,1.0,1.0,1.0,0.939290114207757,0.4937183165223728,0.7525295399390585,0.5622767155420119,0.5129394475523474
10,10,304.0,700,587.5,0.85,0.0,1.0,1.0,1.0,0.9437068653851594,0.4862849393243207,0.7910261968106823,0.5728223523229009,0.4912119502217339
0,0,294.0,600,537.5,1.15,0.0,1.0,1.0,1.0,0.9027936738986668,0.4926396087044996,0.7102464996541583,0.5386606699625356,0.5018450256820574
1,1,294.0,610,537.5,1.15,0.0,1.0,1.0,1.0,0.96677526197961,0.5030796108344033,0.7369989052832749,0.5462926877588782,0.4936953134874315
2,2,294.0,620,537.5,1.15,0.0,1.0,1.0,1.0,0.941481965908782,0.5064046423021566,0.7834193429862978,0.5472729040167797,0.4895045960058304
3,3,294.0,630,537.5,1.15,0.0,1.0,1.0,1.0,0.9443043429771631,0.5029355757456099,0.753168813012498,0.5762422644798633,0.4937560842846547
4,4,294.0,640,537.5,1.15,0.0,1.0,1.0,1.0,0.9175942382505028,0.5163609250215819,0.7566595130770939,0.5000899592780296,0.4998715096335629
5,5,294.0,650,537.5,1.15,0.0,1.0,1.0,1.0,0.9706875434105968,0.5018510999498388,0.7674214991568611,0.5419279953424434,0.5017760631703905
6,6,294.0,660,537.5,1.15,0.0,1.0,1.0,1.0,0.9714261953223832,0.4903671119890746,0.7462915120351283,0.5518232644233672,0.4845015749794996
7,7,294.0,670,537.5,1.15,0.0,1.0,1.0,1.0,0.98150537855042,0.4875264200653282,0.8056766685478717,0.5558328715865126,0.501606476856775
8,8,294.0,680,537.5,1.15,0.0,1.0,1.0,1.0,0.9855503680272308,0.4992174830638167,0.7999510219383359,0.518174466431557,0.4860464223615247
9,9,294.0,690,537.5,1.15,0.0,1.0,1.0,1.0,0.944314049018852,0.5039527402214985,0.8265078167732209,0.5227154102889546,0.4873900916749507
10,10,294.0,700,537.5,1.15,0.0,1.0,1.0,1.0,0.9915176377742266,0.5084927828419954,0.8505264531327359,0.5126020346218421,0.5075861863007255
0,0,306.0,600,587.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.9011470126281332,0.5098317466462177,0.703518855170364,0.6010887270390187,0.4968915231772778
1,1,306.0,610,587.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.8889034876860146,0.4844597508305694,0.7418680934437551,0.5556050481899157,0.4961726767006277
2,2,306.0,620,587.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.8793992722930721,0.5028687890581354,0.7506632769681515,0.522624690785506,0.5126047985940732
3,3,306.0,630,587.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.9355435837145614,0.4882763287649611,0.7743233090998816,0.5242634981285325,0.5127427228575752
4,4,306.0,640,587.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.9084194458600444,0.4902273262920857,0.7615325291958988,0.5573710609879706,0.5167624125684253
5,5,306.0,650,587.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.9162608562278304,0.4985487011256929,0.7535798121845598,0.5033762849514805,0.4969582603506838
6,6,306.0,660,587.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.9448117474525584,0.5035627274023955,0.8009361624993027,0.5575158769531028,0.504950660463567
7,7,306.0,670,587.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.949675149998404,0.5070276780948622,0.7250247574112144,0.5460101879906588,0.4955961819888994
8,8,306.0,680,587.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.9367031397269514,0.4906276946199502,0.766199137836401,0.5467087219099971,0.5090573006915674
9,9,306.0,690,587.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.9453417275986384,0.5023403713482877,0.7977716186058248,0.5607898228622394,0.5040376636115659
10,10,306.0,700,587.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.9372902306563056,0.5101580194387287,0.6832534282547874,0.505869481808656,0.4936346279017984
0,0,298.0,600,597.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.9574286727939832,0.517992643674873,0.7306586180065878,0.579888599287274,0.5248837197214294
1,1,298.0,610,597.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.9126775301204648,0.4961138600912971,0.7106873887018975,0.5766005663779487,0.4882757247500348
2,2,298.0,620,597.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.9141353509954288,0.4997727659097478,0.7652331844509399,0.5718730777863567,0.5110418081088399
3,3,298.0,630,597.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.937062137843767,0.4898514413816744,0.6907133385020593,0.5569126726155471,0.5009328790098639
4,4,298.0,640,597.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.9524004241766616,0.5125007446997151,0.7488042520329117,0.490994714925074,0.4956026791161034
5,5,298.0,650,597.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.9606063830975702,0.4982876694210901,0.7753934394020712,0.541777690495856,0.5068083753685159
6,6,298.0,660,597.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.9616802529788376,0.4972983800957374,0.695805967163384,0.5277248167146661,0.4945488926816569
7,7,298.0,670,597.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.9333140226520044,0.4973092110154208,0.7046334490015835,0.515851975000262,0.4829335813045471
8,8,298.0,680,597.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.9395679271740924,0.4882314554372381,0.7757465073503724,0.55000103380161,0.4946003016477752
9,9,298.0,690,597.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.957784844587751,0.5195551702051352,0.7976776376452677,0.5027680400620488,0.5056832852757271
10,10,298.0,700,597.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.924573011092156,0.517387541475671,0.7053587735381028,0.5259753771266306,0.4906801391282249
0,0,300.0,600,597.5,0.95,0.0,1.0,1.0,1.0,0.807472319251042,0.5119128572849971,0.5723663213073582,0.5497327563809482,0.5142059956087557
1,1,300.0,610,597.5,0.95,0.0,1.0,1.0,1.0,0.9085382720719376,0.495460997936952,0.7889665237642863,0.552926946438663,0.5014971864710441
2,2,300.0,620,597.5,0.95,0.0,1.0,1.0,1.0,0.9417623471016456,0.5017671627267134,0.8271570289492909,0.5704876115827776,0.490211824683589
3,3,300.0,630,597.5,0.95,0.0,1.0,1.0,1.0,0.912743954319691,0.5015576708388064,0.7395036902088556,0.5267780741503937,0.512123117757558
4,4,300.0,640,597.5,0.95,0.0,1.0,1.0,1.0,0.9059721445923696,0.4782523354721588,0.7347159738693796,0.573010890447432,0.5078731174492693
5,5,300.0,650,597.5,0.95,0.0,1.0,1.0,1.0,0.9508626525254644,0.5060220015117121,0.7370113034081269,0.5672073179406693,0.4854463838026685
6,6,300.0,660,597.5,0.95,0.0,1.0,1.0,1.0,0.957701178847394,0.5128561492829338,0.7580855596305802,0.55508425724394,0.4975685677452794
7,7,300.0,670,597.5,0.95,0.0,1.0,1.0,1.0,0.9241402920839608,0.5056171520158502,0.7692754805798773,0.5455966138685258,0.4920858154584756
8,8,300.0,680,597.5,0.95,0.0,1.0,1.0,1.0,0.9526245844192016,0.5048166030159222,0.7317454372717023,0.5615059596608184,0.4973467080926363
9,9,300.0,690,597.5,0.95,0.0,1.0,1.0,1.0,0.9492155503694,0.4950243020622878,0.8148477037886309,0.5442148620339228,0.4971023666135566
10,10,300.0,700,597.5,0.95,0.0,1.0,1.0,1.0,0.9628089506064896,0.4962348195332511,0.8279845008498885,0.5562779835204239,0.500717048565603
0,0,300.0,600,452.5,0.95,0.0,1.0,1.0,1.0,0.7730653874947032,0.5,0.65,0.5,0.5
1,1,300.0,610,452.5,0.95,0.0,1.0,1.0,1.0,0.9304761556685244,0.5,0.74,0.5,0.5
2,2,300.0,620,452.5,0.95,0.0,1.0,1.0,1.0,0.9046266012005424,0.5,0.8,0.5,0.5
3,3,300.0,630,452.5,0.95,0.0,1.0,1.0,1.0,0.9043207917453084,0.5,0.76,0.5,0.5
4,4,300.0,640,452.5,0.95,0.0,1.0,1.0,1.0,0.9612058561197924,0.5,0.7,0.5,0.5
5,5,300.0,650,452.5,0.95,0.0,1.0,1.0,1.0,0.9639645797903555,0.5,0.78,0.5,0.5
6,6,300.0,660,452.5,0.95,0.0,1.0,1.0,1.0,0.9538274736593332,0.5,0.78,0.5,0.5
7,7,300.0,670,452.5,0.95,0.0,1.0,1.0,1.0,0.9223467460409516,0.5,0.79,0.5,0.5
8,8,300.0,680,452.5,0.95,0.0,1.0,1.0,1.0,0.9513224859413436,0.5,0.77,0.5,0.5
9,9,300.0,690,452.5,0.95,0.0,1.0,1.0,1.0,0.9733631822482934,0.5,0.75,0.5,0.5
10,10,300.0,700,452.5,0.95,0.0,1.0,1.0,1.0,0.9569063775980128,0.5,0.75,0.5,0.5
0,0,294.0,600,537.5,0.95,0.0,1.0,1.0,1.0,0.9038606743978632,0.4940120834225087,0.7113972635432196,0.5751497053445547,0.5010282314420026
1,1,294.0,610,537.5,0.95,0.0,1.0,1.0,1.0,0.9012946483441132,0.5020379642627261,0.7546875192878371,0.5080077659265481,0.5155488092003597
2,2,294.0,620,537.5,0.95,0.0,1.0,1.0,1.0,0.9563090276663162,0.5063155269031584,0.7869123950252321,0.5459468888116499,0.4924180100562365
3,3,294.0,630,537.5,0.95,0.0,1.0,1.0,1.0,0.9737147725567156,0.5080447289530025,0.7572979864220735,0.5654758126167734,0.5201435680087352
4,4,294.0,640,537.5,0.95,0.0,1.0,1.0,1.0,0.9165763087828364,0.5043345831607156,0.7713306356595642,0.5580866425113384,0.5122002908255961
5,5,294.0,650,537.5,0.95,0.0,1.0,1.0,1.0,0.9701902464232326,0.5073408526952964,0.7529582764257695,0.5676406113648887,0.4834828801022663
6,6,294.0,660,537.5,0.95,0.0,1.0,1.0,1.0,0.9302389781179488,0.5054922070089851,0.7526761139943031,0.5428368486779689,0.5018144794391857
7,7,294.0,670,537.5,0.95,0.0,1.0,1.0,1.0,0.9363880123765596,0.5019765165208158,0.7875322426051072,0.5276401577593377,0.508814027372632
8,8,294.0,680,537.5,0.95,0.0,1.0,1.0,1.0,0.9503776192621652,0.4983197038527528,0.7350663960225964,0.5291769901907827,0.5131915723860898
9,9,294.0,690,537.5,0.95,0.0,1.0,1.0,1.0,0.933496993360928,0.4961157828133101,0.7496502946494393,0.5200923869772328,0.5066108083361518
10,10,294.0,700,537.5,0.95,0.0,1.0,1.0,1.0,0.919530470343864,0.5066055520935733,0.7862445142249909,0.5656637644356716,0.4929250600757021
0,0,294.0,600,457.5,0.95,0.0,1.0,1.0,1.0,0.8950188290204298,0.5008674041604732,0.75153702284218,0.6166338342749474,0.5060033235363195
1,1,294.0,610,457.5,0.95,0.0,1.0,1.0,1.0,0.9047633054174248,0.5070396619333473,0.7392673004598881,0.5867908567098395,0.5108805518056776
2,2,294.0,620,457.5,0.95,0.0,1.0,1.0,1.0,0.8968325856786542,0.4915736457525386,0.767221693479892,0.541043814808409,0.4883975525153776
3,3,294.0,630,457.5,0.95,0.0,1.0,1.0,1.0,0.9176252416672392,0.4983460311993192,0.79,0.5868396379660832,0.4931228007609209
4,4,294.0,640,457.5,0.95,0.0,1.0,1.0,1.0,0.9152964729424804,0.4890597413027481,0.7191143257772603,0.5888971836994126,0.5014797476115546
5,5,294.0,650,457.5,0.95,0.0,1.0,1.0,1.0,0.948440885644828,0.5082016944077793,0.6738518249341812,0.5457486660506485,0.5129789287567498
6,6,294.0,660,457.5,0.95,0.0,1.0,1.0,1.0,0.9756792209628976,0.4974939494821241,0.7887504028936128,0.6497707540522804,0.4990192001763921
7,7,294.0,670,457.5,0.95,0.0,1.0,1.0,1.0,0.935624047683952,0.4918344728298886,0.7575065465977776,0.5628013154830303,0.5054667543519962
8,8,294.0,680,457.5,0.95,0.0,1.0,1.0,1.0,0.9494910744801872,0.4994587180573012,0.776630796620869,0.5742457453060522,0.5065487748945219
9,9,294.0,690,457.5,0.95,0.0,1.0,1.0,1.0,0.9659288392271136,0.4963424157314586,0.7598221849866043,0.5549980380365762,0.4953921439493011
10,10,294.0,700,457.5,0.95,0.0,1.0,1.0,1.0,0.9548151062239476,0.4951432931428915,0.7716733010882871,0.5702302618977428,0.5152123651375005
0,0,298.0,600,480.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.9095039758634582,0.4922142381614934,0.7743265213577126,0.5954868150495563,0.5097953384711282
1,1,298.0,610,480.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.9195830495987096,0.5007935938564242,0.7369470433707936,0.5818261530892601,0.5189169580383972
2,2,298.0,620,480.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.9341473566843626,0.5009148820890721,0.7153608706449603,0.5558678237469865,0.5150682216384372
3,3,298.0,630,480.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.9174792082458276,0.5176845823549331,0.6864288764111265,0.6343287428723501,0.493315547319254
4,4,298.0,640,480.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.9815247069538272,0.4969100946866662,0.7362402225729843,0.5788738129896881,0.5146406053087984
5,5,298.0,650,480.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.9375785219737462,0.4937288275505255,0.7435768020228932,0.5674193473084903,0.4925302294804028
6,6,298.0,660,480.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.922599420910916,0.4978637138853363,0.761945739995015,0.5658065620596415,0.5149593461293016
7,7,298.0,670,480.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.9198084909812452,0.4966983973055668,0.7591734237737239,0.5748712157280333,0.505929137504901
8,8,298.0,680,480.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.9470449628125824,0.494055788378462,0.784391161698659,0.580342310854839,0.506754232661786
9,9,298.0,690,480.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.9624936563386918,0.5045553041803386,0.8005764171020797,0.5716858464010736,0.5062306253129127
10,10,298.0,700,480.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.9508713998159584,0.4995604455852137,0.7862616768335164,0.5296259321275094,0.5031598212126278
0,0,306.0,600,520.0,1.15,0.0,1.0,1.0,1.0,0.9676250235013606,0.4989184050750056,0.7541220621985073,0.5947841816502963,0.5052843490886074
1,1,306.0,610,520.0,1.15,0.0,1.0,1.0,1.0,0.9362631800173304,0.4920740276085202,0.7828547799487396,0.5956165629397514,0.5074304928278552
2,2,306.0,620,520.0,1.15,0.0,1.0,1.0,1.0,0.9307405888927394,0.4983477323114732,0.7811748127080309,0.6095077365540733,0.5138094910710858
3,3,306.0,630,520.0,1.15,0.0,1.0,1.0,1.0,0.9506246457769192,0.5042747719960982,0.7100164626551136,0.58822897279121,0.4995691942355582
4,4,306.0,640,520.0,1.15,0.0,1.0,1.0,1.0,0.9035532053827284,0.5096125594053051,0.7410487669390298,0.5848425870842788,0.4987570194994948
5,5,306.0,650,520.0,1.15,0.0,1.0,1.0,1.0,0.9448381442365094,0.5029510755747844,0.7773070520243046,0.585561116511836,0.5050267599293715
6,6,306.0,660,520.0,1.15,0.0,1.0,1.0,1.0,0.9714028730727936,0.4878063594777494,0.7093853944558915,0.5511839986961766,0.5057182064059589
7,7,306.0,670,520.0,1.15,0.0,1.0,1.0,1.0,0.9805180163012188,0.5007651317683623,0.7558713356829896,0.5716556118586344,0.4988475980996242
8,8,306.0,680,520.0,1.15,0.0,1.0,1.0,1.0,0.9499826664625256,0.5007860262370102,0.7648928009964765,0.525358775409549,0.497607834692532
9,9,306.0,690,520.0,1.15,0.0,1.0,1.0,1.0,0.959473666462755,0.500187473839272,0.7071284355047927,0.5708541848714096,0.5186894487405113
10,10,306.0,700,520.0,1.15,0.0,1.0,1.0,1.0,0.98406795538145,0.4987476401765082,0.8208545572952032,0.5239708534867749,0.4992197322796382
0,0,304.0,600,515.0,0.85,0.0,1.0,1.0,1.0,0.8088376561912728,0.491470320777255,0.5644329099584235,0.5785730991574309,0.5577308464922577
1,1,304.0,610,515.0,0.85,0.0,1.0,1.0,1.0,0.8582855750356362,0.4997378087701438,0.6430713554668838,0.5640535870482115,0.5392197163474398
2,2,304.0,620,515.0,0.85,0.0,1.0,1.0,1.0,0.7945863102310393,0.5105113887957468,0.6512955219088876,0.6198142256979299,0.5186124658306664
3,3,304.0,630,515.0,0.85,0.0,1.0,1.0,1.0,0.7960499209521129,0.4987376125168603,0.6320937141920698,0.6173823908770886,0.5211328687248339
4,4,304.0,640,515.0,0.85,0.0,1.0,1.0,1.0,0.7734634473288718,0.4941029982452466,0.5872026080922643,0.5932711615995249,0.5210016267328103
5,5,304.0,650,515.0,0.85,0.0,1.0,1.0,1.0,0.8293056634081661,0.5017263112148387,0.626982732071008,0.5696123521743864,0.5047786100927054
6,6,304.0,660,515.0,0.85,0.0,1.0,1.0,1.0,0.899504230556663,0.502063490563785,0.7407119148319549,0.5519621932088652,0.5069028762757197
7,7,304.0,670,515.0,0.85,0.0,1.0,1.0,1.0,0.9506531384380263,0.4957601264833557,0.733678615464757,0.5470886761323338,0.4937481016276287
8,8,304.0,680,515.0,0.85,0.0,1.0,1.0,1.0,0.904916736545406,0.4926959313814809,0.7698586524547937,0.5353817190440078,0.4952383089982856
9,9,304.0,690,515.0,0.85,0.0,1.0,1.0,1.0,0.9496073285640996,0.4994443719118778,0.7286255053442108,0.5920176143618365,0.5125164630092711
10,10,304.0,700,515.0,0.85,0.0,1.0,1.0,1.0,0.959174997059371,0.5110101160177157,0.718842664836974,0.6140514371717634,0.5069877731331619
0,0,294.0,600,510.0,1.15,0.0,1.0,1.0,1.0,0.9433882569915047,0.4954101462421262,0.7114123643888066,0.5404685605316386,0.499308458738647
1,1,294.0,610,510.0,1.15,0.0,1.0,1.0,1.0,0.8753535607404391,0.5034508440746424,0.7032237505807223,0.5530640267534391,0.5053904949489627
2,2,294.0,620,510.0,1.15,0.0,1.0,1.0,1.0,0.9507670436827574,0.4948953307885009,0.7220915050017036,0.5523867040964197,0.4983068914479596
3,3,294.0,630,510.0,1.15,0.0,1.0,1.0,1.0,0.9499660627439096,0.4917823303476284,0.7461523838014563,0.5629356395757933,0.4982062037792807
4,4,294.0,640,510.0,1.15,0.0,1.0,1.0,1.0,0.9456416297912452,0.509054307181204,0.7080217024767567,0.5580118205179246,0.4910431573842334
5,5,294.0,650,510.0,1.15,0.0,1.0,1.0,1.0,0.9524969407964412,0.5115613063377991,0.773121408113334,0.5320810065067002,0.5095238922470703
6,6,294.0,660,510.0,1.15,0.0,1.0,1.0,1.0,0.8931275889054573,0.514365618655885,0.7949049123617979,0.540452986497951,0.4802568958899345
7,7,294.0,670,510.0,1.15,0.0,1.0,1.0,1.0,0.9699927786605042,0.488357669351843,0.8532200428415837,0.5428756831024492,0.5055676742167744
8,8,294.0,680,510.0,1.15,0.0,1.0,1.0,1.0,0.9925101943927483,0.4999763364610373,0.8251624871896066,0.5250750393121694,0.5033352400020685
9,9,294.0,690,510.0,1.15,0.0,1.0,1.0,1.0,0.9880389583295904,0.5037420267361826,0.8659090370871919,0.532176971743856,0.5047721664505757
10,10,294.0,700,510.0,1.15,0.0,1.0,1.0,1.0,0.9865185289549367,0.4969019276768154,0.8414721299748006,0.5955618316674121,0.5052214321000096
0,0,292.0,600,492.5,0.85,0.0,1.0,1.0,1.0,0.9151124839234258,0.5012937665283104,0.6520720903642816,0.6327788893737207,0.5445599407516337
1,1,292.0,610,492.5,0.85,0.0,1.0,1.0,1.0,0.842909264586523,0.5035180427395313,0.6320424144725406,0.6502790003784508,0.5700033023038922
2,2,292.0,620,492.5,0.85,0.0,1.0,1.0,1.0,0.9122045314297268,0.5037980703391007,0.6616729240443037,0.5878631108419019,0.5007226277872584
3,3,292.0,630,492.5,0.85,0.0,1.0,1.0,1.0,0.9415856768735346,0.4970718111801431,0.798591322352123,0.5849695176049727,0.5151340434526276
4,4,292.0,640,492.5,0.85,0.0,1.0,1.0,1.0,0.9145122185866325,0.50353386625942,0.7996941153281278,0.5813898559436702,0.5266829986913084
5,5,292.0,650,492.5,0.85,0.0,1.0,1.0,1.0,0.9601608526260308,0.4903172267903112,0.7317236200578396,0.5603616084766161,0.5055685755517763
6,6,292.0,660,492.5,0.85,0.0,1.0,1.0,1.0,0.9477300199752527,0.5038720685418653,0.7908968319824119,0.5599793919858536,0.5090992265817752
7,7,292.0,670,492.5,0.85,0.0,1.0,1.0,1.0,0.8988296720640484,0.4940658718078491,0.7600949521717958,0.6228116767288701,0.5202689921946032
8,8,292.0,680,492.5,0.85,0.0,1.0,1.0,1.0,0.9399599983750953,0.5006096553410488,0.7796044441897481,0.5681118727124377,0.524383263065827
9,9,292.0,690,492.5,0.85,0.0,1.0,1.0,1.0,0.978020541065406,0.4906726331644534,0.7645535350799617,0.582719204413765,0.4774987472125794
10,10,292.0,700,492.5,0.85,0.0,1.0,1.0,1.0,0.9592028911550518,0.5011778407601865,0.7286690412040818,0.570266207186215,0.5112661573658789
0,0,292.0,600,517.5,0.95,0.0,1.0,1.0,1.0,0.9258363696593814,0.4983104642228884,0.7639367211690086,0.5487605113267566,0.5044578867859469
1,1,292.0,610,517.5,0.95,0.0,1.0,1.0,1.0,0.925994204244119,0.4880696761514013,0.7501514170743456,0.548720136450062,0.4941947108747307
2,2,292.0,620,517.5,0.95,0.0,1.0,1.0,1.0,0.9249148663722646,0.496921839060581,0.7351645426735722,0.6279395186250092,0.5195011600554021
3,3,292.0,630,517.5,0.95,0.0,1.0,1.0,1.0,0.912800789575152,0.4865610319329995,0.709292149859774,0.5690506789498461,0.5052084247337911
4,4,292.0,640,517.5,0.95,0.0,1.0,1.0,1.0,0.922791403535131,0.4969687327304985,0.7003772338180643,0.5722357427023304,0.4976467634460794
5,5,292.0,650,517.5,0.95,0.0,1.0,1.0,1.0,0.929185489903535,0.4990318301047812,0.702642749936313,0.5801714793267803,0.511330086310102
6,6,292.0,660,517.5,0.95,0.0,1.0,1.0,1.0,0.9385284035407024,0.5027783094407675,0.7730926090917867,0.5655759704117286,0.4937949107720666
7,7,292.0,670,517.5,0.95,0.0,1.0,1.0,1.0,0.9562966763786952,0.4991826750539863,0.7791217462348815,0.5875470173850045,0.5116661341668755
8,8,292.0,680,517.5,0.95,0.0,1.0,1.0,1.0,0.922289758771218,0.4942929902097773,0.7597027195412706,0.6043306798711724,0.5041319871691666
9,9,292.0,690,517.5,0.95,0.0,1.0,1.0,1.0,0.9686751736162312,0.4983166928254522,0.7946585358793581,0.5275503352704267,0.5268074308689422
10,10,292.0,700,517.5,0.95,0.0,1.0,1.0,1.0,0.9345243536717522,0.4754401908604606,0.7474318501788364,0.5711915641123835,0.4942896397718172
0,0,300.0,600,552.5,1.15,0.0,1.0,1.0,1.0,0.9216244651473108,0.4936957559444692,0.7142422863006452,0.5906404838828074,0.5272266994897794
1,1,300.0,610,552.5,1.15,0.0,1.0,1.0,1.0,0.9412307861265534,0.5070694565107925,0.7501673366638821,0.5218980703254841,0.505777832404896
2,2,300.0,620,552.5,1.15,0.0,1.0,1.0,1.0,0.9207048565481556,0.4935472806321495,0.7296095117961737,0.5687474017308064,0.5351766853023717
3,3,300.0,630,552.5,1.15,0.0,1.0,1.0,1.0,0.9763875932633542,0.5039642019457822,0.7710062945934835,0.5388924439428054,0.4986581628665101
4,4,300.0,640,552.5,1.15,0.0,1.0,1.0,1.0,0.9633409320053876,0.4979597183332213,0.802540526834018,0.5556862938850771,0.5135284688569639
5,5,300.0,650,552.5,1.15,0.0,1.0,1.0,1.0,0.9499172346878464,0.502423819825886,0.8320840553948294,0.5691979719421101,0.4961597399072616
6,6,300.0,660,552.5,1.15,0.0,1.0,1.0,1.0,0.9492893114044751,0.5025790109099842,0.791187794462197,0.5506767024667345,0.5047493983454115
7,7,300.0,670,552.5,1.15,0.0,1.0,1.0,1.0,0.9560609145986708,0.5110702083533882,0.7567291563499754,0.5221293351580586,0.4938731858723502
8,8,300.0,680,552.5,1.15,0.0,1.0,1.0,1.0,0.9775673630785364,0.4937252224225416,0.8551438818805834,0.5396082398722897,0.5105896004521558
9,9,300.0,690,552.5,1.15,0.0,1.0,1.0,1.0,0.9585476658884295,0.5003348514553196,0.9021073608164925,0.5241611254053222,0.5162609395848369
10,10,300.0,700,552.5,1.15,0.0,1.0,1.0,1.0,0.9845373746232162,0.4888813896304246,0.852904907014489,0.5313800087194374,0.4937755261263961
