,alpha,betawi,betabt,lmda,cond,trial,acc
178,10.000,10.000,10.000,0.010,middle,178,0.7714939181743766
179,10.000,10.000,10.000,0.010,middle,179,0.6809991191391621
180,10.000,10.000,10.000,0.010,middle,180,0.7895996832252975
181,10.000,10.000,10.000,0.010,middle,181,0.7714992108998172
182,10.000,10.000,10.000,0.010,middle,182,0.6085981720980457
183,10.000,10.000,10.000,0.010,middle,183,0.7533965031684839
184,10.000,10.000,10.000,0.010,middle,184,0.7895979857155137
185,10.000,10.000,10.000,0.010,middle,185,0.6628988516895366
186,10.000,10.000,10.000,0.010,middle,186,0.6990992421541687
187,10.000,10.000,10.000,0.010,middle,187,0.7171990839311768
188,10.000,10.000,10.000,0.010,middle,188,0.6809966431197152
189,10.000,10.000,10.000,0.010,middle,189,0.7714989954180221
190,10.000,10.000,10.000,0.010,middle,190,0.7715010987131179
191,10.000,10.000,10.000,0.010,middle,191,0.6448020546773856
192,10.000,10.000,10.000,0.010,middle,192,0.753395783248684
193,10.000,10.000,10.000,0.010,middle,193,0.6809983167537281
194,10.000,10.000,10.000,0.010,middle,194,0.7896036752340763
195,10.000,10.000,10.000,0.010,middle,195,0.7715019693090598
196,10.000,10.000,10.000,0.010,middle,196,0.7715019187906259
197,10.000,10.000,10.000,0.010,middle,197,0.7353034087153988
198,10.000,10.000,10.000,0.010,middle,198,0.7534043520487904
199,10.000,10.000,10.000,0.010,middle,199,0.7534011381600502
0,10.000,10.000,10.000,0.010,late,0,0.5
1,10.000,10.000,10.000,0.010,late,1,0.5
2,10.000,10.000,10.000,0.010,late,2,0.5
3,10.000,10.000,10.000,0.010,late,3,0.5
4,10.000,10.000,10.000,0.010,late,4,0.5
5,10.000,10.000,10.000,0.010,late,5,0.5
6,10.000,10.000,10.000,0.010,late,6,0.5
7,10.000,10.000,10.000,0.010,late,7,0.5
8,10.000,10.000,10.000,0.010,late,8,0.5
9,10.000,10.000,10.000,0.010,late,9,0.5
10,10.000,10.000,10.000,0.010,late,10,0.5
11,10.000,10.000,10.000,0.010,late,11,0.5
12,10.000,10.000,10.000,0.010,late,12,0.5
13,10.000,10.000,10.000,0.010,late,13,0.5
14,10.000,10.000,10.000,0.010,late,14,0.5
15,10.000,10.000,10.000,0.010,late,15,0.5
16,10.000,10.000,10.000,0.010,late,16,0.5
17,10.000,10.000,10.000,0.010,late,17,0.5
18,10.000,10.000,10.000,0.010,late,18,0.5
19,10.000,10.000,10.000,0.010,late,19,0.5
20,10.000,10.000,10.000,0.010,late,20,0.5
21,10.000,10.000,10.000,0.010,late,21,0.5
22,10.000,10.000,10.000,0.010,late,22,0.5
23,10.000,10.000,10.000,0.010,late,23,0.5
24,10.000,10.000,10.000,0.010,late,24,0.5
25,10.000,10.000,10.000,0.010,late,25,0.5
26,10.000,10.000,10.000,0.010,late,26,0.5
27,10.000,10.000,10.000,0.010,late,27,0.5
28,10.000,10.000,10.000,0.010,late,28,0.5
29,10.000,10.000,10.000,0.010,late,29,0.5
30,10.000,10.000,10.000,0.010,late,30,0.5
31,10.000,10.000,10.000,0.010,late,31,0.5
32,10.000,10.000,10.000,0.010,late,32,0.5
33,10.000,10.000,10.000,0.010,late,33,0.5
34,10.000,10.000,10.000,0.010,late,34,0.5
35,10.000,10.000,10.000,0.010,late,35,0.5
36,10.000,10.000,10.000,0.010,late,36,0.5
37,10.000,10.000,10.000,0.010,late,37,0.5
38,10.000,10.000,10.000,0.010,late,38,0.5
39,10.000,10.000,10.000,0.010,late,39,0.5
40,10.000,10.000,10.000,0.010,late,40,0.5
41,10.000,10.000,10.000,0.010,late,41,0.5
42,10.000,10.000,10.000,0.010,late,42,0.5
43,10.000,10.000,10.000,0.010,late,43,0.5
44,10.000,10.000,10.000,0.010,late,44,0.5
45,10.000,10.000,10.000,0.010,late,45,0.5
46,10.000,10.000,10.000,0.010,late,46,0.5
47,10.000,10.000,10.000,0.010,late,47,0.5
48,10.000,10.000,10.000,0.010,late,48,0.5
49,10.000,10.000,10.000,0.010,late,49,0.5
50,10.000,10.000,10.000,0.010,late,50,0.5
51,10.000,10.000,10.000,0.010,late,51,0.5
52,10.000,10.000,10.000,0.010,late,52,0.5
53,10.000,10.000,10.000,0.010,late,53,0.5
54,10.000,10.000,10.000,0.010,late,54,0.5
55,10.000,10.000,10.000,0.010,late,55,0.5
56,10.000,10.000,10.000,0.010,late,56,0.5
57,10.000,10.000,10.000,0.010,late,57,0.5
58,10.000,10.000,10.000,0.010,late,58,0.5
59,10.000,10.000,10.000,0.010,late,59,0.5
60,10.000,10.000,10.000,0.010,late,60,0.5
61,10.000,10.000,10.000,0.010,late,61,0.5
62,10.000,10.000,10.000,0.010,late,62,0.5
63,10.000,10.000,10.000,0.010,late,63,0.5
64,10.000,10.000,10.000,0.010,late,64,0.5
65,10.000,10.000,10.000,0.010,late,65,0.5
66,10.000,10.000,10.000,0.010,late,66,0.5
67,10.000,10.000,10.000,0.010,late,67,0.5
68,10.000,10.000,10.000,0.010,late,68,0.5
69,10.000,10.000,10.000,0.010,late,69,0.5
70,10.000,10.000,10.000,0.010,late,70,0.5
71,10.000,10.000,10.000,0.010,late,71,0.5
72,10.000,10.000,10.000,0.010,late,72,0.5
73,10.000,10.000,10.000,0.010,late,73,0.5
74,10.000,10.000,10.000,0.010,late,74,0.5
75,10.000,10.000,10.000,0.010,late,75,0.5
76,10.000,10.000,10.000,0.010,late,76,0.5
77,10.000,10.000,10.000,0.010,late,77,0.5
78,10.000,10.000,10.000,0.010,late,78,0.5
79,10.000,10.000,10.000,0.010,late,79,0.5
80,10.000,10.000,10.000,0.010,late,80,0.5
81,10.000,10.000,10.000,0.010,late,81,0.6619441291272292
82,10.000,10.000,10.000,0.010,late,82,0.7342479199416235
83,10.000,10.000,10.000,0.010,late,83,0.6623820499469779
84,10.000,10.000,10.000,0.010,late,84,0.7346123786947438
85,10.000,10.000,10.000,0.010,late,85,0.7886814546731651
86,10.000,10.000,10.000,0.010,late,86,0.8159854547515767
87,10.000,10.000,10.000,0.010,late,87,0.7618963214180332
88,10.000,10.000,10.000,0.010,late,88,0.8704299318008718
89,10.000,10.000,10.000,0.010,late,89,0.8251466996634691
90,10.000,10.000,10.000,0.010,late,90,0.7890764940246368
91,10.000,10.000,10.000,0.010,late,91,0.8343495383767836
92,10.000,10.000,10.000,0.010,late,92,0.8615319849614222
93,10.000,10.000,10.000,0.010,late,93,0.834456537237367
94,10.000,10.000,10.000,0.010,late,94,0.8164086191240197
95,10.000,10.000,10.000,0.010,late,95,0.8164349224752392
96,10.000,10.000,10.000,0.010,late,96,0.8074422540480604
97,10.000,10.000,10.000,0.010,late,97,0.8798475965641376
98,10.000,10.000,10.000,0.010,late,98,0.8255868763989285
99,10.000,10.000,10.000,0.010,late,99,0.8346626257989676
100,10.000,10.000,10.000,0.010,late,100,0.8618131514221093
101,10.000,10.000,10.000,0.010,late,101,0.8437355893671594
102,10.000,10.000,10.000,0.010,late,102,0.8256448424130423
103,10.000,10.000,10.000,0.010,late,103,0.8618583390852433
104,10.000,10.000,10.000,0.010,late,104,0.8256676955102847
105,10.000,10.000,10.000,0.010,late,105,0.8166350471651752
106,10.000,10.000,10.000,0.010,late,106,0.8709231283442288
107,10.000,10.000,10.000,0.010,late,107,0.8166441898266501
108,10.000,10.000,10.000,0.010,late,108,0.8437944504709192
109,10.000,10.000,10.000,0.010,late,109,0.7895131045998958
110,10.000,10.000,10.000,0.010,late,110,0.8709503705774033
111,10.000,10.000,10.000,0.010,late,111,0.8347662593951355
112,10.000,10.000,10.000,0.010,late,112,0.8528678068941399
113,10.000,10.000,10.000,0.010,late,113,0.8257229768302691
114,10.000,10.000,10.000,0.010,late,114,0.852866293622535
115,10.000,10.000,10.000,0.010,late,115,0.8438314548511056
116,10.000,10.000,10.000,0.010,late,116,0.8709859793002438
117,10.000,10.000,10.000,0.010,late,117,0.8438407574936729
118,10.000,10.000,10.000,0.010,late,118,0.8347938853195105
119,10.000,10.000,10.000,0.010,late,119,0.8347967882852413
120,10.000,10.000,10.000,0.010,late,120,0.27378221477392
121,10.000,10.000,10.000,0.010,late,121,0.4004636911644905
122,10.000,10.000,10.000,0.010,late,122,0.4990656519165145
123,10.000,10.000,10.000,0.010,late,123,0.6886846957465074
124,10.000,10.000,10.000,0.010,late,124,0.6527972386161822
125,10.000,10.000,10.000,0.010,late,125,0.6980483619247672
126,10.000,10.000,10.000,0.010,late,126,0.6802446414575329
127,10.000,10.000,10.000,0.010,late,127,0.6802230452422198
128,10.000,10.000,10.000,0.010,late,128,0.7887736640293386
129,10.000,10.000,10.000,0.010,late,129,0.7710392791253387
130,10.000,10.000,10.000,0.010,late,130,0.734869483662835
131,10.000,10.000,10.000,0.010,late,131,0.7168550367508156
132,10.000,10.000,10.000,0.010,late,132,0.6626216592714199
133,10.000,10.000,10.000,0.010,late,133,0.7531237698564304
134,10.000,10.000,10.000,0.010,late,134,0.7350541665787214
135,10.000,10.000,10.000,0.010,late,135,0.6807729360866408
136,10.000,10.000,10.000,0.010,late,136,0.7712709429602714
137,10.000,10.000,10.000,0.010,late,137,0.7169450191086166
138,10.000,10.000,10.000,0.010,late,138,0.6446358248848962
139,10.000,10.000,10.000,0.010,late,139,0.7532210539517209
140,10.000,10.000,10.000,0.010,late,140,0.7894214898076677
141,10.000,10.000,10.000,0.010,late,141,0.680877744341566
142,10.000,10.000,10.000,0.010,late,142,0.7351270064239298
143,10.000,10.000,10.000,0.010,late,143,0.6447069313098478
144,10.000,10.000,10.000,0.010,late,144,0.7532650351974425
145,10.000,10.000,10.000,0.010,late,145,0.6989954505058656
146,10.000,10.000,10.000,0.010,late,146,0.8075675135904761
147,10.000,10.000,10.000,0.010,late,147,0.6628163021882293
148,10.000,10.000,10.000,0.010,late,148,0.6990232874758381
149,10.000,10.000,10.000,0.010,late,149,0.7714056775098822
150,10.000,10.000,10.000,0.010,late,150,0.7171260667813574
151,10.000,10.000,10.000,0.010,late,151,0.7171417887772019
152,10.000,10.000,10.000,0.010,late,152,0.7171352740426787
153,10.000,10.000,10.000,0.010,late,153,0.7171409092530493
154,10.000,10.000,10.000,0.010,late,154,0.7895344475076149
155,10.000,10.000,10.000,0.010,late,155,0.7714415757732422
156,10.000,10.000,10.000,0.010,late,156,0.7533545536526498
157,10.000,10.000,10.000,0.010,late,157,0.7714455866939101
158,10.000,10.000,10.000,0.010,late,158,0.6447654787936767
159,10.000,10.000,10.000,0.010,late,159,0.7533544763238307
160,10.000,10.000,10.000,0.010,late,160,0.8257552472997327
161,10.000,10.000,10.000,0.010,late,161,0.6990634695770168
162,10.000,10.000,10.000,0.010,late,162,0.8076528857823598
163,10.000,10.000,10.000,0.010,late,163,0.7171654366771272
164,10.000,10.000,10.000,0.010,late,164,0.6809741333120362
165,10.000,10.000,10.000,0.010,late,165,0.6990632487668117
166,10.000,10.000,10.000,0.010,late,166,0.7714618583879121
167,10.000,10.000,10.000,0.010,late,167,0.7352655967247237
168,10.000,10.000,10.000,0.010,late,168,0.6085870296294502
169,10.000,10.000,10.000,0.010,late,169,0.7714666220275106
170,10.000,10.000,10.000,0.010,late,170,0.7352650867230411
171,10.000,10.000,10.000,0.010,late,171,0.6628799504908328
172,10.000,10.000,10.000,0.010,late,172,0.7352672097325555
173,10.000,10.000,10.000,0.010,late,173,0.8076695931789324
174,10.000,10.000,10.000,0.010,late,174,0.6990769814282848
175,10.000,10.000,10.000,0.010,late,175,0.717179524578501
176,10.000,10.000,10.000,0.010,late,176,0.7171757597342047
177,10.000,10.000,10.000,0.010,late,177,0.7714718689603063
178,10.000,10.000,10.000,0.010,late,178,0.7352690708224249
179,10.000,10.000,10.000,0.010,late,179,0.7895728060164879
180,10.000,10.000,10.000,0.010,late,180,0.7352765019980128
181,10.000,10.000,10.000,0.010,late,181,0.7352766012999222
182,10.000,10.000,10.000,0.010,late,182,0.7714767820152514
183,10.000,10.000,10.000,0.010,late,183,0.7171830366191863
184,10.000,10.000,10.000,0.010,late,184,0.6990809186194337
185,10.000,10.000,10.000,0.010,late,185,0.6990819835416673
186,10.000,10.000,10.000,0.010,late,186,0.7714806092992
187,10.000,10.000,10.000,0.010,late,187,0.8257818405838148
188,10.000,10.000,10.000,0.010,late,188,0.7714798089417791
189,10.000,10.000,10.000,0.010,late,189,0.699090188433782
190,10.000,10.000,10.000,0.010,late,190,0.7352825650620498
191,10.000,10.000,10.000,0.010,late,191,0.6990867545702416
192,10.000,10.000,10.000,0.010,late,192,0.7171879853570259
193,10.000,10.000,10.000,0.010,late,193,0.662887396133578
194,10.000,10.000,10.000,0.010,late,194,0.7533860720295664
195,10.000,10.000,10.000,0.010,late,195,0.753390927149146
196,10.000,10.000,10.000,0.010,late,196,0.7352828444528697
197,10.000,10.000,10.000,0.010,late,197,0.771483487724787
198,10.000,10.000,10.000,0.010,late,198,0.8076853458647847
199,10.000,10.000,10.000,0.010,late,199,0.6990917716945149
0,10.000,10.000,10.000,0.510,blocked,0,0.5
1,10.000,10.000,10.000,0.510,blocked,1,0.6513675076675389
2,10.000,10.000,10.000,0.510,blocked,2,0.684477604620458
3,10.000,10.000,10.000,0.510,blocked,3,0.707071832515946
4,10.000,10.000,10.000,0.510,blocked,4,0.6478186726945648
5,10.000,10.000,10.000,0.510,blocked,5,0.7698801841728222
6,10.000,10.000,10.000,0.510,blocked,6,0.7213265425251316
7,10.000,10.000,10.000,0.510,blocked,7,0.7936005628093686
8,10.000,10.000,10.000,0.510,blocked,8,0.7973645079029503
9,10.000,10.000,10.000,0.510,blocked,9,0.8671344384610283
10,10.000,10.000,10.000,0.510,blocked,10,0.7867517409162551
11,10.000,10.000,10.000,0.510,blocked,11,0.839889648237292
12,10.000,10.000,10.000,0.510,blocked,12,0.7943590434499535
13,10.000,10.000,10.000,0.510,blocked,13,0.8137128237461273
14,10.000,10.000,10.000,0.510,blocked,14,0.8245815322941147
15,10.000,10.000,10.000,0.510,blocked,15,0.853787786223759
16,10.000,10.000,10.000,0.510,blocked,16,0.8281847179541691
17,10.000,10.000,10.000,0.510,blocked,17,0.8384042507887672
18,10.000,10.000,10.000,0.510,blocked,18,0.8403196139723573
19,10.000,10.000,10.000,0.510,blocked,19,0.8498723464114392
20,10.000,10.000,10.000,0.510,blocked,20,0.8410024637610535
21,10.000,10.000,10.000,0.510,blocked,21,0.8065392379781268
22,10.000,10.000,10.000,0.510,blocked,22,0.8323822552445078
23,10.000,10.000,10.000,0.510,blocked,23,0.8244503322908231
24,10.000,10.000,10.000,0.510,blocked,24,0.8522386146976583
25,10.000,10.000,10.000,0.510,blocked,25,0.8257302310858518
26,10.000,10.000,10.000,0.510,blocked,26,0.8441877997660506
27,10.000,10.000,10.000,0.510,blocked,27,0.8262045396799322
28,10.000,10.000,10.000,0.510,blocked,28,0.8180815089070511
29,10.000,10.000,10.000,0.510,blocked,29,0.827341276279072
30,10.000,10.000,10.000,0.510,blocked,30,0.800599382860378
31,10.000,10.000,10.000,0.510,blocked,31,0.7920445861070838
32,10.000,10.000,10.000,0.510,blocked,32,0.8189321891924252
33,10.000,10.000,10.000,0.510,blocked,33,0.8193100891329987
34,10.000,10.000,10.000,0.510,blocked,34,0.8376179695565886
35,10.000,10.000,10.000,0.510,blocked,35,0.8284695465305241
36,10.000,10.000,10.000,0.510,blocked,36,0.8648670016680188
37,10.000,10.000,10.000,0.510,blocked,37,0.8648492143331322
38,10.000,10.000,10.000,0.510,blocked,38,0.8472117912239945
39,10.000,10.000,10.000,0.510,blocked,39,0.8112999723423904
40,10.000,10.000,10.000,0.510,blocked,40,0.25971008288038056
41,10.000,10.000,10.000,0.510,blocked,41,0.26034113254840324
42,10.000,10.000,10.000,0.510,blocked,42,0.2697919108716147
43,10.000,10.000,10.000,0.510,blocked,43,0.27729656427333516
44,10.000,10.000,10.000,0.510,blocked,44,0.24519859836073507
45,10.000,10.000,10.000,0.510,blocked,45,0.26389337615485486
46,10.000,10.000,10.000,0.510,blocked,46,0.25576261367643693
47,10.000,10.000,10.000,0.510,blocked,47,0.24641897695047718
48,10.000,10.000,10.000,0.510,blocked,48,0.27090817477758583
49,10.000,10.000,10.000,0.510,blocked,49,0.2654100589860495
50,10.000,10.000,10.000,0.510,blocked,50,0.26127351706996566
51,10.000,10.000,10.000,0.510,blocked,51,0.25186247362207403
52,10.000,10.000,10.000,0.510,blocked,52,0.2572740939049344
53,10.000,10.000,10.000,0.510,blocked,53,0.25140925806527364
54,10.000,10.000,10.000,0.510,blocked,54,0.2713661842673162
55,10.000,10.000,10.000,0.510,blocked,55,0.2464655677659819
56,10.000,10.000,10.000,0.510,blocked,56,0.26309924316128497
57,10.000,10.000,10.000,0.510,blocked,57,0.2536489829949698
58,10.000,10.000,10.000,0.510,blocked,58,0.25622997325917807
59,10.000,10.000,10.000,0.510,blocked,59,0.2518371149354684
60,10.000,10.000,10.000,0.510,blocked,60,0.2732659491571866
61,10.000,10.000,10.000,0.510,blocked,61,0.2544534772825345
62,10.000,10.000,10.000,0.510,blocked,62,0.25152034158739534
63,10.000,10.000,10.000,0.510,blocked,63,0.23784239291456966
64,10.000,10.000,10.000,0.510,blocked,64,0.26927121054851827
65,10.000,10.000,10.000,0.510,blocked,65,0.23482425370333257
66,10.000,10.000,10.000,0.510,blocked,66,0.2684951220786431
67,10.000,10.000,10.000,0.510,blocked,67,0.26895866355150894
68,10.000,10.000,10.000,0.510,blocked,68,0.25129812694944
69,10.000,10.000,10.000,0.510,blocked,69,0.2638497929031332
70,10.000,10.000,10.000,0.510,blocked,70,0.24388790221139817
71,10.000,10.000,10.000,0.510,blocked,71,0.2580753786220526
72,10.000,10.000,10.000,0.510,blocked,72,0.2491027584669882
73,10.000,10.000,10.000,0.510,blocked,73,0.2330767767913052
74,10.000,10.000,10.000,0.510,blocked,74,0.2426904389783572
75,10.000,10.000,10.000,0.510,blocked,75,0.2602370208487637
76,10.000,10.000,10.000,0.510,blocked,76,0.24817846216840253
77,10.000,10.000,10.000,0.510,blocked,77,0.24249663461026852
78,10.000,10.000,10.000,0.510,blocked,78,0.24814989662423897
79,10.000,10.000,10.000,0.510,blocked,79,0.25105910839807033
80,10.000,10.000,10.000,0.510,blocked,80,0.7780978676780005
81,10.000,10.000,10.000,0.510,blocked,81,0.8293734399102742
82,10.000,10.000,10.000,0.510,blocked,82,0.8408881671015118
83,10.000,10.000,10.000,0.510,blocked,83,0.859456143878222
84,10.000,10.000,10.000,0.510,blocked,84,0.8784411529285943
85,10.000,10.000,10.000,0.510,blocked,85,0.8245595722731847
86,10.000,10.000,10.000,0.510,blocked,86,0.8452310913698611
87,10.000,10.000,10.000,0.510,blocked,87,0.8574433665365256
88,10.000,10.000,10.000,0.510,blocked,88,0.8682097102997539
89,10.000,10.000,10.000,0.510,blocked,89,0.8614622362747931
90,10.000,10.000,10.000,0.510,blocked,90,0.8396799946437566
91,10.000,10.000,10.000,0.510,blocked,91,0.8305603278105668
92,10.000,10.000,10.000,0.510,blocked,92,0.8550821568425048
93,10.000,10.000,10.000,0.510,blocked,93,0.8177530139118342
94,10.000,10.000,10.000,0.510,blocked,94,0.8308026411067044
95,10.000,10.000,10.000,0.510,blocked,95,0.8404479472991779
96,10.000,10.000,10.000,0.510,blocked,96,0.8149579126165754
97,10.000,10.000,10.000,0.510,blocked,97,0.8027770448159324
98,10.000,10.000,10.000,0.510,blocked,98,0.8412014479753044
99,10.000,10.000,10.000,0.510,blocked,99,0.8336495055629567
100,10.000,10.000,10.000,0.510,blocked,100,0.8416688992283607
101,10.000,10.000,10.000,0.510,blocked,101,0.8860446611736001
102,10.000,10.000,10.000,0.510,blocked,102,0.8279243157583365
103,10.000,10.000,10.000,0.510,blocked,103,0.8466335276994786
104,10.000,10.000,10.000,0.510,blocked,104,0.8847670175017848
105,10.000,10.000,10.000,0.510,blocked,105,0.8526103706382395
106,10.000,10.000,10.000,0.510,blocked,106,0.8253936680806203
107,10.000,10.000,10.000,0.510,blocked,107,0.8710009853219951
108,10.000,10.000,10.000,0.510,blocked,108,0.8335360448886969
109,10.000,10.000,10.000,0.510,blocked,109,0.8897204479254698
110,10.000,10.000,10.000,0.510,blocked,110,0.8426400756657928
111,10.000,10.000,10.000,0.510,blocked,111,0.8645378669905699
112,10.000,10.000,10.000,0.510,blocked,112,0.9006966071635794
113,10.000,10.000,10.000,0.510,blocked,113,0.8300599774519756
114,10.000,10.000,10.000,0.510,blocked,114,0.8560915670698557
115,10.000,10.000,10.000,0.510,blocked,115,0.85472055112506
116,10.000,10.000,10.000,0.510,blocked,116,0.8900931305656679
117,10.000,10.000,10.000,0.510,blocked,117,0.8516684175172297
118,10.000,10.000,10.000,0.510,blocked,118,0.8455777402145206
119,10.000,10.000,10.000,0.510,blocked,119,0.8213300720414333
120,10.000,10.000,10.000,0.510,blocked,120,0.20846074279030613
121,10.000,10.000,10.000,0.510,blocked,121,0.2136750740080725
122,10.000,10.000,10.000,0.510,blocked,122,0.2296627460502887
123,10.000,10.000,10.000,0.510,blocked,123,0.207965514444414
124,10.000,10.000,10.000,0.510,blocked,124,0.22241747133671205
125,10.000,10.000,10.000,0.510,blocked,125,0.24999368678567077
126,10.000,10.000,10.000,0.510,blocked,126,0.20909528122699872
127,10.000,10.000,10.000,0.510,blocked,127,0.21158887541182547
128,10.000,10.000,10.000,0.510,blocked,128,0.20668532970003578
129,10.000,10.000,10.000,0.510,blocked,129,0.21785983024937838
130,10.000,10.000,10.000,0.510,blocked,130,0.2095943944965644
131,10.000,10.000,10.000,0.510,blocked,131,0.21796545010035676
132,10.000,10.000,10.000,0.510,blocked,132,0.21473721630101977
133,10.000,10.000,10.000,0.510,blocked,133,0.20881580016001536
134,10.000,10.000,10.000,0.510,blocked,134,0.2556121006698954
135,10.000,10.000,10.000,0.510,blocked,135,0.22468814140605603
136,10.000,10.000,10.000,0.510,blocked,136,0.2252280496260301
137,10.000,10.000,10.000,0.510,blocked,137,0.19954364154031187
138,10.000,10.000,10.000,0.510,blocked,138,0.22699952279666238
139,10.000,10.000,10.000,0.510,blocked,139,0.23066560216905135
140,10.000,10.000,10.000,0.510,blocked,140,0.2271814119295448
141,10.000,10.000,10.000,0.510,blocked,141,0.22439360675001727
142,10.000,10.000,10.000,0.510,blocked,142,0.2334543047699532
143,10.000,10.000,10.000,0.510,blocked,143,0.2267279732981984
144,10.000,10.000,10.000,0.510,blocked,144,0.24821398525722466
145,10.000,10.000,10.000,0.510,blocked,145,0.21769092784749178
146,10.000,10.000,10.000,0.510,blocked,146,0.24469230991636903
147,10.000,10.000,10.000,0.510,blocked,147,0.2284415631061211
148,10.000,10.000,10.000,0.510,blocked,148,0.23780624304236186
149,10.000,10.000,10.000,0.510,blocked,149,0.2296934349055143
150,10.000,10.000,10.000,0.510,blocked,150,0.24211578884361595
151,10.000,10.000,10.000,0.510,blocked,151,0.25057593391240085
152,10.000,10.000,10.000,0.510,blocked,152,0.24524140812656595
153,10.000,10.000,10.000,0.510,blocked,153,0.24340915394188672
154,10.000,10.000,10.000,0.510,blocked,154,0.24815813772212125
155,10.000,10.000,10.000,0.510,blocked,155,0.24457160726343258
156,10.000,10.000,10.000,0.510,blocked,156,0.2551686079157411
157,10.000,10.000,10.000,0.510,blocked,157,0.24518135407619016
158,10.000,10.000,10.000,0.510,blocked,158,0.25113673728351615
159,10.000,10.000,10.000,0.510,blocked,159,0.24728772062745535
160,10.000,10.000,10.000,0.510,blocked,160,0.45907556364754076
161,10.000,10.000,10.000,0.510,blocked,161,0.48699206077844465
162,10.000,10.000,10.000,0.510,blocked,162,0.6360422067628307
163,10.000,10.000,10.000,0.510,blocked,163,0.6025283114650327
164,10.000,10.000,10.000,0.510,blocked,164,0.5278654129369968
165,10.000,10.000,10.000,0.510,blocked,165,0.5351135165755635
166,10.000,10.000,10.000,0.510,blocked,166,0.5546166773321518
167,10.000,10.000,10.000,0.510,blocked,167,0.5366585989273845
168,10.000,10.000,10.000,0.510,blocked,168,0.5291440837125694
169,10.000,10.000,10.000,0.510,blocked,169,0.5195740538943242
170,10.000,10.000,10.000,0.510,blocked,170,0.5625850846390439
171,10.000,10.000,10.000,0.510,blocked,171,0.42228240047527055
172,10.000,10.000,10.000,0.510,blocked,172,0.5757104240775495
173,10.000,10.000,10.000,0.510,blocked,173,0.6265807860757353
174,10.000,10.000,10.000,0.510,blocked,174,0.6244725427195921
175,10.000,10.000,10.000,0.510,blocked,175,0.4407891345448
176,10.000,10.000,10.000,0.510,blocked,176,0.47728420711927405
177,10.000,10.000,10.000,0.510,blocked,177,0.5197459959624073
178,10.000,10.000,10.000,0.510,blocked,178,0.6050813408850998
179,10.000,10.000,10.000,0.510,blocked,179,0.43035792550482355
180,10.000,10.000,10.000,0.510,blocked,180,0.5226194308353268
181,10.000,10.000,10.000,0.510,blocked,181,0.5854185395757484
182,10.000,10.000,10.000,0.510,blocked,182,0.5073031013533169
183,10.000,10.000,10.000,0.510,blocked,183,0.5154634368635974
184,10.000,10.000,10.000,0.510,blocked,184,0.5795604165716732
185,10.000,10.000,10.000,0.510,blocked,185,0.5789109308914565
186,10.000,10.000,10.000,0.510,blocked,186,0.5648711770191324
187,10.000,10.000,10.000,0.510,blocked,187,0.49262621415282626
188,10.000,10.000,10.000,0.510,blocked,188,0.49367547586924
189,10.000,10.000,10.000,0.510,blocked,189,0.5404930201518832
190,10.000,10.000,10.000,0.510,blocked,190,0.4593960291104562
191,10.000,10.000,10.000,0.510,blocked,191,0.4082025319117203
192,10.000,10.000,10.000,0.510,blocked,192,0.6265614850104195
193,10.000,10.000,10.000,0.510,blocked,193,0.48560747141003824
194,10.000,10.000,10.000,0.510,blocked,194,0.5197813592909548
195,10.000,10.000,10.000,0.510,blocked,195,0.5203778570703564
196,10.000,10.000,10.000,0.510,blocked,196,0.4646221398382472
197,10.000,10.000,10.000,0.510,blocked,197,0.5018404463536766
198,10.000,10.000,10.000,0.510,blocked,198,0.5197403081934027
199,10.000,10.000,10.000,0.510,blocked,199,0.507196790005208
0,10.000,10.000,10.000,0.510,interleaved,0,0.5
1,10.000,10.000,10.000,0.510,interleaved,1,0.5
2,10.000,10.000,10.000,0.510,interleaved,2,0.5
3,10.000,10.000,10.000,0.510,interleaved,3,0.5
4,10.000,10.000,10.000,0.510,interleaved,4,0.5
5,10.000,10.000,10.000,0.510,interleaved,5,0.5
6,10.000,10.000,10.000,0.510,interleaved,6,0.5
7,10.000,10.000,10.000,0.510,interleaved,7,0.5
8,10.000,10.000,10.000,0.510,interleaved,8,0.5
9,10.000,10.000,10.000,0.510,interleaved,9,0.5
10,10.000,10.000,10.000,0.510,interleaved,10,0.5
11,10.000,10.000,10.000,0.510,interleaved,11,0.5
12,10.000,10.000,10.000,0.510,interleaved,12,0.5
13,10.000,10.000,10.000,0.510,interleaved,13,0.5
14,10.000,10.000,10.000,0.510,interleaved,14,0.5
15,10.000,10.000,10.000,0.510,interleaved,15,0.5
16,10.000,10.000,10.000,0.510,interleaved,16,0.5
17,10.000,10.000,10.000,0.510,interleaved,17,0.5
18,10.000,10.000,10.000,0.510,interleaved,18,0.5
19,10.000,10.000,10.000,0.510,interleaved,19,0.5
20,10.000,10.000,10.000,0.510,interleaved,20,0.5
21,10.000,10.000,10.000,0.510,interleaved,21,0.5
22,10.000,10.000,10.000,0.510,interleaved,22,0.5
23,10.000,10.000,10.000,0.510,interleaved,23,0.5
24,10.000,10.000,10.000,0.510,interleaved,24,0.5
25,10.000,10.000,10.000,0.510,interleaved,25,0.5
26,10.000,10.000,10.000,0.510,interleaved,26,0.5
27,10.000,10.000,10.000,0.510,interleaved,27,0.5
28,10.000,10.000,10.000,0.510,interleaved,28,0.5
29,10.000,10.000,10.000,0.510,interleaved,29,0.5
30,10.000,10.000,10.000,0.510,interleaved,30,0.5
